product_code;price_gross;vat;currency;stock;name
10109276389705;831.59;20;EUR;1;Fender Japan ST-50 Stratocaster 1994-1995 - Sunburst - Vintage
9974425157961;738.71;20;EUR;1;Fender Japan ST-STD Standard Stratocaster 1993-1994 - Sunburst
9961944121673;665.27;20;EUR;1;Fender Japan ST-STD Stratocaster 1987-1988 - Black - Vintage
9948896330057;748.43;20;EUR;1;Fender Japan ST-STD Stratocaster 1992-1993 - Red - Vintage
10104277172553;790.55;20;EUR;1;Fender Japan ST-STD Stratocaster 1993-1994 - Candy Apple Red - Vintage
10175463948617;785.15;20;EUR;1;Fender Japan ST-STD Stratocaster 1995-1996 - Sunburst - Vintage
10008533991753;738.71;20;EUR;1;Fender Japan Standard Stratocaster 1993-1994 - Black - Vintage
10115845161289;831.59;20;EUR;1;Fender Japan Standard Stratocaster 1994-1995 - Sunburst - Vintage
9925451317577;748.43;20;EUR;1;Fender Japan STM-94M Stratocaster 1994-1995 - Black - Vintage
10123540332873;831.59;20;EUR;1;Fender Japan STR-80R Stratocaster 1986-1987 - Black Burst - Vintage
10131738755401;831.59;20;EUR;1;Fender Japan Stratocaster 1993-1994 - Red Repaint - Vintage
10141686333769;785.15;20;EUR;1;Fender Japan Stratocaster 1993-1994 - Vintage White
10104321966409;790.55;20;EUR;1;Fender Japan Telecaster 1994-1995 - Candy Apple Red - Vintage
9914108150089;748.43;20;EUR;1;Fender Japan Telecaster 2002-2004 - Natural
9903115764041;665.27;20;EUR;1;Fender Japan TL-235M Telecaster 1992-1993 - Blonde - Vintage
9997844545865;971.99;20;EUR;1;Fender Japan TL-354 Telecaster 1990-1991 - Mustard - Vintage
10108772352329;831.59;20;EUR;1;Fender Japan TL-43 Telecaster 1993-1994 - Black - Vintage
10104267800905;790.55;20;EUR;1;Fender Japan TL-50 Telecaster 1994-1995 - Black - Vintage
9948920480073;748.43;20;EUR;1;Fender Japan TL-STD Telecaster 1994-1995 - Black - Vintage
10108771041609;831.59;20;EUR;1;Fender Japan TL-STD Telecaster 1995-1996 - Candy Apple Red - Vintage
